Read in 1059 train and 133 test
0.1
Update 1	TP -1546.469838	HP -175.266278	TA 0.594901	HA 0.593985
Update 371	TP -1486.680888	HP -227.077329	TA 0.881964	HA 0.864662
Update 376	TP -1473.339786	HP -242.620188	TA 0.890463	HA 0.827068
Update 381	TP -1357.842112	HP -208.341048	TA 0.898017	HA 0.849624
Update 386	TP -1324.321122	HP -202.981657	TA 0.897073	HA 0.857143
Update 391	TP -1367.897043	HP -193.304589	TA 0.897073	HA 0.879699
Update 396	TP -1367.897082	HP -193.304608	TA 0.897073	HA 0.879699
Update 401	TP -1367.494183	HP -193.189358	TA 0.897073	HA 0.879699
Update 406	TP -1318.541874	HP -153.168181	TA 0.896128	HA 0.887218
Update 411	TP -1346.532719	HP -155.705227	TA 0.891407	HA 0.879699
Update 416	TP -1254.356673	HP -146.308809	TA 0.901794	HA 0.909774
Update 421	TP -1345.482549	HP -156.352814	TA 0.889518	HA 0.864662
Update 426	TP -1216.685008	HP -166.260144	TA 0.901794	HA 0.887218
Update 431	TP -1207.693584	HP -172.609424	TA 0.905571	HA 0.902256
Update 436	TP -1207.693583	HP -172.609424	TA 0.905571	HA 0.902256
Update 441	TP -1207.693605	HP -172.609377	TA 0.905571	HA 0.902256
Update 446	TP -1207.693605	HP -172.609378	TA 0.905571	HA 0.902256
Update 451	TP -1207.259547	HP -167.033151	TA 0.903683	HA 0.894737
Update 456	TP -1170.468706	HP -166.453297	TA 0.903683	HA 0.894737
Update 461	TP -1225.002447	HP -143.293224	TA 0.891407	HA 0.902256
Update 466	TP -1069.087111	HP -164.989845	TA 0.907460	HA 0.909774
Update 471	TP -1069.087095	HP -164.989849	TA 0.907460	HA 0.909774
Update 476	TP -1125.149373	HP -167.129937	TA 0.901794	HA 0.887218
Update 481	TP -989.344122	HP -156.964626	TA 0.912181	HA 0.902256
Update 486	TP -989.344122	HP -156.964626	TA 0.912181	HA 0.902256
Update 491	TP -1106.280030	HP -165.390175	TA 0.909348	HA 0.857143
Update 496	TP -1050.245885	HP -196.397383	TA 0.909348	HA 0.857143
Update 501	TP -1048.734026	HP -196.008559	TA 0.909348	HA 0.857143
Update 506	TP -1048.707329	HP -196.000508	TA 0.909348	HA 0.857143
Update 511	TP -1048.524189	HP -195.974310	TA 0.909348	HA 0.857143
Update 516	TP -944.884685	HP -186.207477	TA 0.918791	HA 0.872180
Update 521	TP -944.884684	HP -186.207491	TA 0.918791	HA 0.872180
Update 526	TP -1188.319224	HP -241.051485	TA 0.902738	HA 0.849624
Update 531	TP -1188.319224	HP -241.051485	TA 0.902738	HA 0.849624
Update 536	TP -1188.319173	HP -241.051476	TA 0.902738	HA 0.849624
Update 541	TP -1003.589936	HP -185.442515	TA 0.913126	HA 0.857143
Update 546	TP -1132.595712	HP -199.221523	TA 0.907460	HA 0.857143
Update 551	TP -1092.001070	HP -196.031006	TA 0.914070	HA 0.864662
Update 556	TP -1299.667536	HP -219.484910	TA 0.895184	HA 0.857143
Update 561	TP -1045.989965	HP -166.065107	TA 0.916903	HA 0.857143
Update 566	TP -1187.839838	HP -197.518683	TA 0.906516	HA 0.857143
Update 571	TP -1187.839586	HP -197.518625	TA 0.906516	HA 0.857143
Update 576	TP -1187.839585	HP -197.518625	TA 0.906516	HA 0.857143
Update 581	TP -888.933667	HP -153.966444	TA 0.922568	HA 0.872180
Update 586	TP -981.908738	HP -179.214005	TA 0.920680	HA 0.872180
Update 591	TP -981.908739	HP -179.214006	TA 0.920680	HA 0.872180
Update 596	TP -833.856647	HP -146.724859	TA 0.927290	HA 0.879699
Update 601	TP -858.525506	HP -177.067024	TA 0.926346	HA 0.872180
Update 606	TP -851.855448	HP -176.369468	TA 0.927290	HA 0.872180
Update 611	TP -851.855449	HP -176.369469	TA 0.927290	HA 0.872180
Update 616	TP -940.867014	HP -206.689950	TA 0.925401	HA 0.864662
Update 621	TP -940.788219	HP -206.670301	TA 0.925401	HA 0.864662
Update 626	TP -820.512500	HP -178.854922	TA 0.933900	HA 0.872180
Update 631	TP -809.209835	HP -176.211615	TA 0.933900	HA 0.879699
Update 636	TP -809.209836	HP -176.211616	TA 0.933900	HA 0.879699
Update 641	TP -961.129678	HP -217.077645	TA 0.927290	HA 0.872180
Update 646	TP -961.253262	HP -217.102052	TA 0.927290	HA 0.872180
Update 651	TP -754.644228	HP -172.400783	TA 0.937677	HA 0.887218
Update 656	TP -703.100896	HP -132.686088	TA 0.933900	HA 0.902256
Update 661	TP -703.125198	HP -132.675976	TA 0.933900	HA 0.902256
Update 666	TP -764.932643	HP -124.681599	TA 0.927290	HA 0.887218
Update 671	TP -764.877782	HP -124.683660	TA 0.927290	HA 0.887218
Update 676	TP -764.882811	HP -124.683194	TA 0.927290	HA 0.887218
Update 681	TP -766.113831	HP -124.872492	TA 0.927290	HA 0.887218
Update 686	TP -695.412738	HP -130.891619	TA 0.934844	HA 0.894737
Update 691	TP -695.405236	HP -130.862140	TA 0.934844	HA 0.894737
Update 696	TP -634.272137	HP -146.838942	TA 0.936733	HA 0.879699
Update 701	TP -683.042346	HP -159.699469	TA 0.934844	HA 0.864662
Update 706	TP -665.253566	HP -153.325315	TA 0.938621	HA 0.887218
Update 711	TP -675.210435	HP -147.626931	TA 0.939566	HA 0.872180
Update 716	TP -676.501679	HP -133.618405	TA 0.937677	HA 0.894737
Update 721	TP -609.371216	HP -135.817164	TA 0.942398	HA 0.894737
Update 726	TP -608.550472	HP -136.325313	TA 0.942398	HA 0.894737
Update 731	TP -582.351824	HP -141.468308	TA 0.948064	HA 0.894737
Update 736	TP -667.922517	HP -126.760573	TA 0.937677	HA 0.909774
Update 741	TP -667.335642	HP -126.805214	TA 0.937677	HA 0.909774
Update 746	TP -667.335642	HP -126.805214	TA 0.937677	HA 0.909774
Update 751	TP -541.380177	HP -121.308812	TA 0.943343	HA 0.902256
Update 756	TP -541.388006	HP -121.307932	TA 0.943343	HA 0.902256
Update 761	TP -472.355403	HP -123.685872	TA 0.952786	HA 0.902256
Update 766	TP -764.646547	HP -124.725367	TA 0.923513	HA 0.917293
Update 771	TP -764.391112	HP -124.711036	TA 0.923513	HA 0.917293
Update 776	TP -571.967632	HP -116.337010	TA 0.946176	HA 0.924812
Update 781	TP -429.467504	HP -112.761623	TA 0.955619	HA 0.917293
Update 786	TP -527.498024	HP -111.440854	TA 0.949008	HA 0.917293
Update 791	TP -527.476152	HP -111.440169	TA 0.949008	HA 0.917293
Update 796	TP -510.802659	HP -111.001526	TA 0.950897	HA 0.932331
Update 801	TP -510.802658	HP -111.001526	TA 0.950897	HA 0.932331
Update 806	TP -510.817637	HP -111.003630	TA 0.950897	HA 0.932331
Update 811	TP -467.818391	HP -115.512908	TA 0.953730	HA 0.917293
Update 816	TP -468.159415	HP -115.335695	TA 0.953730	HA 0.917293
Update 821	TP -468.159411	HP -115.335696	TA 0.953730	HA 0.917293
Update 826	TP -1049.385108	HP -138.942837	TA 0.908404	HA 0.909774
Update 831	TP -751.681349	HP -123.446148	TA 0.931067	HA 0.924812
Update 836	TP -751.681150	HP -123.446138	TA 0.931067	HA 0.924812
Update 841	TP -503.970689	HP -102.535593	TA 0.951841	HA 0.917293
Update 846	TP -503.970247	HP -102.535539	TA 0.951841	HA 0.917293
Update 851	TP -503.963448	HP -102.534560	TA 0.951841	HA 0.917293
Update 856	TP -503.959942	HP -102.534089	TA 0.951841	HA 0.917293
Update 861	TP -441.553214	HP -90.371551	TA 0.957507	HA 0.924812
Update 866	TP -441.553100	HP -90.371593	TA 0.957507	HA 0.924812
Update 871	TP -441.553170	HP -90.371591	TA 0.957507	HA 0.924812
Update 876	TP -441.553170	HP -90.371590	TA 0.957507	HA 0.924812
Update 881	TP -441.553170	HP -90.371590	TA 0.957507	HA 0.924812
Update 886	TP -441.551238	HP -90.365822	TA 0.957507	HA 0.924812
Update 891	TP -441.551238	HP -90.365822	TA 0.957507	HA 0.924812
Update 896	TP -599.396772	HP -135.525471	TA 0.942398	HA 0.917293
Update 901	TP -599.396943	HP -135.525509	TA 0.942398	HA 0.917293
Update 906	TP -430.474738	HP -107.937075	TA 0.960340	HA 0.924812
Update 911	TP -430.474719	HP -107.937073	TA 0.960340	HA 0.924812
Update 916	TP -606.260342	HP -129.499403	TA 0.946176	HA 0.909774
Update 921	TP -606.260479	HP -129.499424	TA 0.946176	HA 0.909774
Update 926	TP -455.363618	HP -87.264491	TA 0.956563	HA 0.924812
Update 931	TP -455.363617	HP -87.264491	TA 0.956563	HA 0.924812
Update 936	TP -455.363617	HP -87.264491	TA 0.956563	HA 0.924812
Update 941	TP -627.524081	HP -158.057647	TA 0.940510	HA 0.917293
Update 946	TP -627.507132	HP -158.046394	TA 0.940510	HA 0.917293
Update 951	TP -627.507130	HP -158.046394	TA 0.940510	HA 0.917293
Update 956	TP -540.750757	HP -120.459892	TA 0.949008	HA 0.909774
Update 961	TP -490.921562	HP -106.701563	TA 0.957507	HA 0.894737
Update 966	TP -490.921562	HP -106.701563	TA 0.957507	HA 0.894737
Update 971	TP -490.921526	HP -106.701553	TA 0.957507	HA 0.894737
Update 976	TP -360.984166	HP -79.347508	TA 0.966006	HA 0.932331
Update 981	TP -345.041999	HP -79.048250	TA 0.966950	HA 0.924812
Update 986	TP -329.092779	HP -71.102683	TA 0.968839	HA 0.947368
Update 991	TP -329.092779	HP -71.102683	TA 0.968839	HA 0.947368
Update 996	TP -329.092753	HP -71.102677	TA 0.968839	HA 0.947368
Update 1001	TP -333.025456	HP -79.479206	TA 0.969783	HA 0.932331
Update 1006	TP -333.025456	HP -79.479206	TA 0.969783	HA 0.932331
Update 1011	TP -373.349166	HP -77.848993	TA 0.959396	HA 0.947368
Update 1016	TP -373.349166	HP -77.848993	TA 0.959396	HA 0.947368
Update 1021	TP -359.217603	HP -63.724605	TA 0.965061	HA 0.962406
Update 1026	TP -359.217603	HP -63.724605	TA 0.965061	HA 0.962406
Update 1031	TP -374.790434	HP -65.313860	TA 0.964117	HA 0.962406
Update 1036	TP -374.274546	HP -65.378613	TA 0.964117	HA 0.962406
Update 1041	TP -374.274545	HP -65.378613	TA 0.964117	HA 0.962406
Update 1046	TP -370.555895	HP -64.632148	TA 0.965061	HA 0.962406
Update 1051	TP -370.562599	HP -64.632634	TA 0.965061	HA 0.962406
Update 1056	TP -370.562596	HP -64.632633	TA 0.965061	HA 0.962406
