Read in 1059 train and 133 test
0.1
Update 1	TP -713.032372	HP -89.936471	TA 0.621341	HA 0.661654
Update 186	TP -283.221675	HP -38.075460	TA 0.909348	HA 0.894737
Update 191	TP -278.148991	HP -37.614573	TA 0.913126	HA 0.902256
Update 196	TP -275.445814	HP -37.242913	TA 0.915014	HA 0.909774
Update 201	TP -275.624630	HP -37.396507	TA 0.914070	HA 0.894737
Update 206	TP -272.538590	HP -36.814291	TA 0.916903	HA 0.902256
Update 211	TP -267.300294	HP -37.519199	TA 0.927290	HA 0.902256
Update 216	TP -262.620969	HP -36.647746	TA 0.919736	HA 0.894737
Update 221	TP -266.693143	HP -36.940717	TA 0.918791	HA 0.909774
Update 226	TP -261.884171	HP -35.893786	TA 0.920680	HA 0.902256
Update 231	TP -265.757429	HP -37.413126	TA 0.928234	HA 0.902256
Update 236	TP -276.394560	HP -39.523049	TA 0.916903	HA 0.872180
Update 241	TP -269.254150	HP -38.141433	TA 0.923513	HA 0.887218
Update 246	TP -262.636953	HP -37.214579	TA 0.924457	HA 0.887218
Update 251	TP -259.951392	HP -36.875842	TA 0.925401	HA 0.894737
Update 256	TP -258.051273	HP -36.936156	TA 0.921624	HA 0.879699
Update 261	TP -260.364572	HP -37.355400	TA 0.921624	HA 0.887218
Update 266	TP -250.245417	HP -35.434279	TA 0.926346	HA 0.917293
Update 271	TP -243.598561	HP -34.024439	TA 0.929178	HA 0.902256
Update 276	TP -245.341336	HP -34.580141	TA 0.930123	HA 0.917293
Update 281	TP -237.976720	HP -33.399692	TA 0.930123	HA 0.902256
Update 286	TP -236.064460	HP -33.988021	TA 0.936733	HA 0.902256
Update 291	TP -240.493899	HP -34.761487	TA 0.926346	HA 0.902256
Update 296	TP -236.580776	HP -34.327696	TA 0.932956	HA 0.902256
Update 301	TP -231.129827	HP -33.644098	TA 0.936733	HA 0.909774
Update 306	TP -223.051115	HP -31.759978	TA 0.937677	HA 0.909774
Update 311	TP -221.898844	HP -31.513156	TA 0.941454	HA 0.917293
Update 316	TP -218.843440	HP -31.343560	TA 0.938621	HA 0.879699
Update 321	TP -215.513118	HP -30.150597	TA 0.937677	HA 0.909774
Update 326	TP -212.414028	HP -29.752474	TA 0.939566	HA 0.902256
Update 331	TP -210.873382	HP -29.408033	TA 0.942398	HA 0.909774
Update 336	TP -209.860154	HP -29.336876	TA 0.940510	HA 0.909774
Update 341	TP -209.087012	HP -29.289867	TA 0.938621	HA 0.894737
Update 346	TP -206.482005	HP -29.108292	TA 0.945231	HA 0.902256
Update 351	TP -205.215266	HP -29.097785	TA 0.945231	HA 0.924812
Update 356	TP -205.549906	HP -29.296751	TA 0.945231	HA 0.924812
Update 361	TP -204.587441	HP -29.528236	TA 0.944287	HA 0.924812
Update 366	TP -203.999046	HP -29.399831	TA 0.945231	HA 0.932331
Update 371	TP -200.535785	HP -29.116884	TA 0.945231	HA 0.924812
Update 376	TP -202.519796	HP -30.373280	TA 0.945231	HA 0.924812
Update 381	TP -198.376792	HP -29.776301	TA 0.944287	HA 0.939850
Update 386	TP -192.855109	HP -29.070086	TA 0.949008	HA 0.924812
Update 391	TP -192.931577	HP -29.023984	TA 0.946176	HA 0.939850
Update 396	TP -192.751010	HP -29.232114	TA 0.945231	HA 0.939850
Update 401	TP -190.381969	HP -28.885908	TA 0.948064	HA 0.939850
Update 406	TP -185.417410	HP -27.281085	TA 0.951841	HA 0.932331
Update 411	TP -194.395439	HP -27.839977	TA 0.950897	HA 0.939850
Update 416	TP -195.558079	HP -28.026078	TA 0.950897	HA 0.939850
Update 421	TP -190.125684	HP -27.332001	TA 0.947120	HA 0.917293
Update 426	TP -187.364887	HP -27.215543	TA 0.948064	HA 0.924812
Update 431	TP -187.682772	HP -27.516741	TA 0.949008	HA 0.917293
Update 436	TP -186.864828	HP -27.298556	TA 0.949953	HA 0.917293
Update 441	TP -186.204038	HP -27.002479	TA 0.950897	HA 0.924812
Update 446	TP -185.621837	HP -26.928047	TA 0.949953	HA 0.909774
Update 451	TP -183.932081	HP -26.868534	TA 0.949008	HA 0.917293
Update 456	TP -179.091146	HP -26.464720	TA 0.950897	HA 0.924812
Update 461	TP -177.870380	HP -26.311041	TA 0.949008	HA 0.932331
Update 466	TP -174.567557	HP -27.030320	TA 0.950897	HA 0.924812
Update 471	TP -172.622015	HP -27.006733	TA 0.954674	HA 0.924812
Update 476	TP -172.900839	HP -27.012994	TA 0.951841	HA 0.924812
Update 481	TP -171.923659	HP -27.121646	TA 0.950897	HA 0.917293
Update 486	TP -172.011732	HP -27.123209	TA 0.949953	HA 0.917293
Update 491	TP -174.006555	HP -27.693943	TA 0.947120	HA 0.924812
Update 496	TP -172.557744	HP -27.364573	TA 0.949953	HA 0.924812
Update 501	TP -172.726325	HP -27.291577	TA 0.949008	HA 0.924812
Update 506	TP -168.362380	HP -26.661732	TA 0.954674	HA 0.932331
Update 511	TP -166.524466	HP -26.801291	TA 0.956563	HA 0.932331
Update 516	TP -161.369858	HP -27.045930	TA 0.957507	HA 0.917293
Update 521	TP -156.615125	HP -26.708049	TA 0.959396	HA 0.924812
Update 526	TP -154.786672	HP -27.536296	TA 0.961284	HA 0.947368
Update 531	TP -153.843109	HP -27.483398	TA 0.962229	HA 0.939850
Update 536	TP -153.338846	HP -27.420763	TA 0.964117	HA 0.939850
Update 541	TP -151.435411	HP -26.610543	TA 0.961284	HA 0.932331
Update 546	TP -155.962585	HP -26.646643	TA 0.960340	HA 0.932331
Update 551	TP -158.669337	HP -27.272858	TA 0.962229	HA 0.932331
Update 556	TP -162.011548	HP -27.907311	TA 0.960340	HA 0.924812
Update 561	TP -158.474085	HP -26.991985	TA 0.962229	HA 0.932331
Update 566	TP -161.063787	HP -27.602285	TA 0.961284	HA 0.924812
Update 571	TP -157.363660	HP -26.840301	TA 0.960340	HA 0.924812
Update 576	TP -160.846875	HP -27.358556	TA 0.959396	HA 0.924812
Update 581	TP -155.079138	HP -26.326803	TA 0.962229	HA 0.932331
Update 586	TP -152.541122	HP -25.958389	TA 0.962229	HA 0.932331
Update 591	TP -152.011241	HP -25.932261	TA 0.962229	HA 0.932331
Update 596	TP -137.004791	HP -24.206316	TA 0.967894	HA 0.939850
Update 601	TP -134.989365	HP -24.116459	TA 0.971671	HA 0.939850
Update 606	TP -131.479804	HP -23.201338	TA 0.970727	HA 0.947368
Update 611	TP -132.280636	HP -23.447843	TA 0.971671	HA 0.924812
Update 616	TP -131.717749	HP -23.545948	TA 0.970727	HA 0.954887
Update 621	TP -130.223012	HP -23.328010	TA 0.970727	HA 0.947368
Update 626	TP -129.099634	HP -23.069616	TA 0.973560	HA 0.947368
Update 631	TP -128.243718	HP -23.020742	TA 0.973560	HA 0.947368
Update 636	TP -129.002111	HP -23.359004	TA 0.971671	HA 0.939850
Update 641	TP -132.709292	HP -24.267365	TA 0.968839	HA 0.947368
Update 646	TP -136.526469	HP -25.042596	TA 0.967894	HA 0.939850
Update 651	TP -128.173032	HP -23.813132	TA 0.972616	HA 0.947368
Update 656	TP -119.617988	HP -22.258889	TA 0.973560	HA 0.954887
Update 661	TP -118.622926	HP -22.108858	TA 0.974504	HA 0.954887
Update 666	TP -117.912105	HP -22.008965	TA 0.975449	HA 0.954887
Update 671	TP -117.057294	HP -22.061176	TA 0.975449	HA 0.954887
Update 676	TP -116.734323	HP -21.952706	TA 0.976393	HA 0.947368
Update 681	TP -116.279448	HP -22.119179	TA 0.976393	HA 0.939850
Update 686	TP -114.055514	HP -21.730077	TA 0.976393	HA 0.962406
Update 691	TP -113.741028	HP -21.677748	TA 0.975449	HA 0.962406
Update 696	TP -112.735747	HP -21.378141	TA 0.980170	HA 0.954887
Update 701	TP -112.722641	HP -21.432467	TA 0.979226	HA 0.954887
Update 706	TP -113.273671	HP -21.825011	TA 0.982059	HA 0.939850
Update 711	TP -113.847846	HP -21.896128	TA 0.981114	HA 0.939850
Update 716	TP -113.050206	HP -21.673206	TA 0.982059	HA 0.939850
Update 721	TP -111.930903	HP -21.665273	TA 0.981114	HA 0.939850
Update 726	TP -110.859152	HP -21.539959	TA 0.981114	HA 0.939850
Update 731	TP -109.360047	HP -21.501093	TA 0.981114	HA 0.947368
Update 736	TP -109.177391	HP -21.261470	TA 0.981114	HA 0.947368
Update 741	TP -108.187465	HP -21.174441	TA 0.983947	HA 0.947368
Update 746	TP -108.069825	HP -21.135470	TA 0.983947	HA 0.947368
Update 751	TP -105.843698	HP -21.059561	TA 0.983003	HA 0.947368
Update 756	TP -107.157808	HP -21.112395	TA 0.983003	HA 0.954887
Update 761	TP -105.571661	HP -21.003843	TA 0.982059	HA 0.947368
Update 766	TP -105.314702	HP -20.392040	TA 0.980170	HA 0.954887
Update 771	TP -105.125958	HP -20.412762	TA 0.980170	HA 0.954887
Update 776	TP -101.930627	HP -20.026151	TA 0.986780	HA 0.954887
Update 781	TP -101.179136	HP -20.285769	TA 0.983947	HA 0.954887
Update 786	TP -100.410090	HP -20.089987	TA 0.983947	HA 0.947368
Update 791	TP -98.963699	HP -20.146205	TA 0.988669	HA 0.947368
Update 796	TP -97.956568	HP -20.134278	TA 0.989613	HA 0.962406
Update 801	TP -97.354386	HP -20.252898	TA 0.985836	HA 0.969925
Update 806	TP -97.058562	HP -20.114320	TA 0.986780	HA 0.969925
Update 811	TP -96.663230	HP -20.111564	TA 0.985836	HA 0.969925
Update 816	TP -96.046394	HP -20.070627	TA 0.985836	HA 0.969925
Update 821	TP -96.275895	HP -20.231330	TA 0.985836	HA 0.969925
Update 826	TP -97.287712	HP -18.386154	TA 0.990557	HA 0.969925
Update 831	TP -98.201673	HP -18.154429	TA 0.989613	HA 0.969925
Update 836	TP -97.423090	HP -18.072601	TA 0.990557	HA 0.969925
Update 841	TP -95.379102	HP -17.824142	TA 0.989613	HA 0.969925
Update 846	TP -94.870453	HP -17.755522	TA 0.988669	HA 0.969925
Update 851	TP -94.151665	HP -17.615856	TA 0.988669	HA 0.969925
Update 856	TP -94.394838	HP -17.726487	TA 0.990557	HA 0.969925
Update 861	TP -93.525375	HP -17.595644	TA 0.990557	HA 0.977444
Update 866	TP -92.769370	HP -17.500475	TA 0.990557	HA 0.977444
Update 871	TP -92.459493	HP -17.437045	TA 0.990557	HA 0.977444
Update 876	TP -91.913500	HP -17.405409	TA 0.988669	HA 0.977444
Update 881	TP -91.929393	HP -17.392817	TA 0.988669	HA 0.977444
Update 886	TP -91.254867	HP -17.383678	TA 0.989613	HA 0.977444
Update 891	TP -90.783608	HP -17.311563	TA 0.989613	HA 0.977444
Update 896	TP -95.222725	HP -18.165294	TA 0.989613	HA 0.962406
Update 901	TP -95.962172	HP -18.203664	TA 0.989613	HA 0.962406
Update 906	TP -91.419704	HP -17.673879	TA 0.992446	HA 0.962406
Update 911	TP -90.978507	HP -17.710478	TA 0.991501	HA 0.962406
Update 916	TP -93.710279	HP -17.997436	TA 0.989613	HA 0.954887
Update 921	TP -94.708252	HP -18.146549	TA 0.989613	HA 0.954887
Update 926	TP -85.397671	HP -17.164384	TA 0.991501	HA 0.954887
Update 931	TP -84.951845	HP -17.134778	TA 0.991501	HA 0.954887
Update 936	TP -85.069700	HP -17.139448	TA 0.991501	HA 0.954887
Update 941	TP -86.874057	HP -17.500055	TA 0.992446	HA 0.947368
Update 946	TP -86.514157	HP -17.405799	TA 0.992446	HA 0.947368
Update 951	TP -86.575362	HP -17.414387	TA 0.992446	HA 0.947368
Update 956	TP -84.925135	HP -17.259580	TA 0.992446	HA 0.954887
Update 961	TP -83.150843	HP -17.186546	TA 0.992446	HA 0.962406
Update 966	TP -82.281442	HP -17.165234	TA 0.992446	HA 0.954887
Update 971	TP -81.750502	HP -17.037354	TA 0.992446	HA 0.954887
Update 976	TP -80.697299	HP -16.945283	TA 0.993390	HA 0.969925
Update 981	TP -80.571387	HP -16.958989	TA 0.992446	HA 0.969925
Update 986	TP -80.600950	HP -16.851786	TA 0.991501	HA 0.969925
Update 991	TP -79.474712	HP -16.865468	TA 0.991501	HA 0.984962
Update 996	TP -79.180704	HP -16.853161	TA 0.992446	HA 0.984962
Update 1001	TP -79.616935	HP -16.836588	TA 0.994334	HA 0.962406
Update 1006	TP -79.503621	HP -16.730886	TA 0.993390	HA 0.969925
Update 1011	TP -79.762446	HP -16.701409	TA 0.992446	HA 0.977444
Update 1016	TP -79.808058	HP -16.797665	TA 0.991501	HA 0.977444
Update 1021	TP -78.572346	HP -16.629554	TA 0.992446	HA 0.977444
Update 1026	TP -78.139094	HP -16.644173	TA 0.992446	HA 0.984962
Update 1031	TP -77.965713	HP -16.850982	TA 0.992446	HA 0.977444
Update 1036	TP -77.148372	HP -16.816670	TA 0.993390	HA 0.977444
Update 1041	TP -76.466362	HP -16.657757	TA 0.994334	HA 0.969925
Update 1046	TP -75.849164	HP -16.632787	TA 0.994334	HA 0.969925
Update 1051	TP -75.619898	HP -16.908981	TA 0.994334	HA 0.962406
Update 1056	TP -75.626312	HP -16.913113	TA 0.994334	HA 0.962406
