Read in 1059 train and 133 test
0.1
Update 1	TP -4571.631053	HP -534.772817	TA 0.594901	HA 0.593985
Update 346	TP -2670.977753	HP -490.209063	TA 0.864023	HA 0.789474
Update 351	TP -2670.977758	HP -490.209064	TA 0.864023	HA 0.789474
Update 356	TP -3211.505030	HP -536.689384	TA 0.833805	HA 0.766917
Update 361	TP -2851.377175	HP -490.489124	TA 0.851747	HA 0.804511
Update 366	TP -2339.219948	HP -382.035756	TA 0.879131	HA 0.834586
Update 371	TP -2339.219949	HP -382.035757	TA 0.879131	HA 0.834586
Update 376	TP -2822.056339	HP -487.484576	TA 0.853636	HA 0.804511
Update 381	TP -2491.402637	HP -465.063051	TA 0.870633	HA 0.796992
Update 386	TP -2318.600142	HP -407.952219	TA 0.877243	HA 0.827068
Update 391	TP -2318.600144	HP -407.952219	TA 0.877243	HA 0.827068
Update 396	TP -2318.599796	HP -407.952093	TA 0.877243	HA 0.827068
Update 401	TP -2202.833832	HP -408.143509	TA 0.883853	HA 0.834586
Update 406	TP -1906.425058	HP -378.366956	TA 0.896128	HA 0.842105
Update 411	TP -1938.686807	HP -385.658320	TA 0.894240	HA 0.849624
Update 416	TP -1938.686807	HP -385.658319	TA 0.894240	HA 0.849624
Update 421	TP -2742.581175	HP -468.703323	TA 0.856468	HA 0.804511
Update 426	TP -2445.489669	HP -428.894785	TA 0.872521	HA 0.812030
Update 431	TP -2180.493125	HP -366.303777	TA 0.883853	HA 0.827068
Update 436	TP -2180.493121	HP -366.303776	TA 0.883853	HA 0.827068
Update 441	TP -2180.493122	HP -366.303776	TA 0.883853	HA 0.827068
Update 446	TP -2180.493121	HP -366.303776	TA 0.883853	HA 0.827068
Update 451	TP -2180.493119	HP -366.303776	TA 0.883853	HA 0.827068
Update 456	TP -2309.608095	HP -381.623897	TA 0.874410	HA 0.827068
Update 461	TP -2309.608053	HP -381.623889	TA 0.874410	HA 0.827068
Update 466	TP -1928.404465	HP -370.488174	TA 0.897073	HA 0.842105
Update 471	TP -1928.404463	HP -370.488174	TA 0.897073	HA 0.842105
Update 476	TP -1928.404463	HP -370.488174	TA 0.897073	HA 0.842105
Update 481	TP -2018.740192	HP -380.115774	TA 0.887630	HA 0.827068
Update 486	TP -2018.740193	HP -380.115774	TA 0.887630	HA 0.827068
Update 491	TP -2175.038745	HP -422.247691	TA 0.884797	HA 0.812030
Update 496	TP -2175.038742	HP -422.247691	TA 0.884797	HA 0.812030
Update 501	TP -2175.038740	HP -422.247691	TA 0.884797	HA 0.812030
Update 506	TP -1769.452515	HP -353.516620	TA 0.900850	HA 0.842105
Update 511	TP -1859.924911	HP -350.864368	TA 0.897073	HA 0.827068
Update 516	TP -2260.967523	HP -347.824233	TA 0.885741	HA 0.842105
Update 521	TP -1988.977630	HP -311.972922	TA 0.891407	HA 0.857143
Update 526	TP -1590.443313	HP -345.506587	TA 0.913126	HA 0.842105
Update 531	TP -1590.443311	HP -345.506587	TA 0.913126	HA 0.842105
Update 536	TP -1590.443310	HP -345.506586	TA 0.913126	HA 0.842105
Update 541	TP -1506.203902	HP -351.136701	TA 0.919736	HA 0.819549
Update 546	TP -1694.646535	HP -366.267834	TA 0.912181	HA 0.842105
Update 551	TP -1746.974596	HP -394.786126	TA 0.899906	HA 0.849624
Update 556	TP -2076.088002	HP -408.491734	TA 0.890463	HA 0.834586
Update 561	TP -1647.938460	HP -381.801058	TA 0.911237	HA 0.849624
Update 566	TP -1647.938461	HP -381.801058	TA 0.911237	HA 0.849624
Update 571	TP -1647.938461	HP -381.801058	TA 0.911237	HA 0.849624
Update 576	TP -1647.938462	HP -381.801058	TA 0.911237	HA 0.849624
Update 581	TP -1647.938463	HP -381.801058	TA 0.911237	HA 0.849624
Update 586	TP -1817.628083	HP -386.774310	TA 0.903683	HA 0.849624
Update 591	TP -1817.628084	HP -386.774310	TA 0.903683	HA 0.849624
Update 596	TP -1472.420064	HP -364.232137	TA 0.919736	HA 0.857143
Update 601	TP -1564.505366	HP -361.782934	TA 0.913126	HA 0.857143
Update 606	TP -1564.505362	HP -361.782935	TA 0.913126	HA 0.857143
Update 611	TP -1564.505367	HP -361.782934	TA 0.913126	HA 0.857143
Update 616	TP -1438.088956	HP -350.072038	TA 0.918791	HA 0.849624
Update 621	TP -1206.111506	HP -311.114130	TA 0.933900	HA 0.872180
Update 626	TP -1206.111493	HP -311.114125	TA 0.933900	HA 0.872180
Update 631	TP -1206.089932	HP -308.710920	TA 0.933900	HA 0.872180
Update 636	TP -1206.089934	HP -308.710921	TA 0.933900	HA 0.872180
Update 641	TP -1096.297069	HP -256.240668	TA 0.938621	HA 0.879699
Update 646	TP -1096.297069	HP -256.240668	TA 0.938621	HA 0.879699
Update 651	TP -1096.297068	HP -256.240668	TA 0.938621	HA 0.879699
Update 656	TP -1049.486719	HP -234.914791	TA 0.938621	HA 0.909774
Update 661	TP -1049.486718	HP -234.914791	TA 0.938621	HA 0.909774
Update 666	TP -1154.310365	HP -260.000031	TA 0.932956	HA 0.902256
Update 671	TP -1154.310365	HP -260.000031	TA 0.932956	HA 0.902256
Update 676	TP -1560.055290	HP -267.186358	TA 0.909348	HA 0.894737
Update 681	TP -1559.584371	HP -267.173585	TA 0.909348	HA 0.894737
Update 686	TP -1173.819663	HP -268.021147	TA 0.934844	HA 0.894737
Update 691	TP -1173.819661	HP -268.021147	TA 0.934844	HA 0.894737
Update 696	TP -1266.963106	HP -264.874817	TA 0.930123	HA 0.887218
Update 701	TP -1266.971095	HP -264.874790	TA 0.930123	HA 0.887218
Update 706	TP -1401.888656	HP -266.826366	TA 0.923513	HA 0.894737
Update 711	TP -1529.580505	HP -261.342057	TA 0.913126	HA 0.894737
Update 716	TP -1741.067762	HP -256.675445	TA 0.900850	HA 0.887218
Update 721	TP -1741.067760	HP -256.675445	TA 0.900850	HA 0.887218
Update 726	TP -1418.166016	HP -251.196725	TA 0.921624	HA 0.894737
Update 731	TP -1111.621183	HP -242.695476	TA 0.935788	HA 0.902256
Update 736	TP -1572.210326	HP -251.189794	TA 0.910293	HA 0.894737
Update 741	TP -1572.209971	HP -251.189787	TA 0.910293	HA 0.894737
Update 746	TP -1572.209971	HP -251.189787	TA 0.910293	HA 0.894737
Update 751	TP -1293.805930	HP -260.525279	TA 0.929178	HA 0.894737
Update 756	TP -1293.805933	HP -260.525279	TA 0.929178	HA 0.894737
Update 761	TP -1060.008220	HP -261.864504	TA 0.943343	HA 0.894737
Update 766	TP -919.747615	HP -202.665345	TA 0.951841	HA 0.917293
Update 771	TP -919.747615	HP -202.665345	TA 0.951841	HA 0.917293
Update 776	TP -813.276387	HP -243.324777	TA 0.953730	HA 0.894737
Update 781	TP -813.276387	HP -243.324777	TA 0.953730	HA 0.894737
Update 786	TP -770.109933	HP -241.743483	TA 0.956563	HA 0.902256
Update 791	TP -770.109933	HP -241.743483	TA 0.956563	HA 0.902256
Update 796	TP -770.109932	HP -241.743483	TA 0.956563	HA 0.902256
Update 801	TP -770.109934	HP -241.743483	TA 0.956563	HA 0.902256
Update 806	TP -770.109933	HP -241.743483	TA 0.956563	HA 0.902256
Update 811	TP -770.135593	HP -241.764709	TA 0.956563	HA 0.902256
Update 816	TP -770.135581	HP -241.764709	TA 0.956563	HA 0.902256
Update 821	TP -770.135581	HP -241.764709	TA 0.956563	HA 0.902256
Update 826	TP -1021.119949	HP -167.002546	TA 0.938621	HA 0.917293
Update 831	TP -825.173905	HP -207.102064	TA 0.951841	HA 0.909774
Update 836	TP -825.173905	HP -207.102064	TA 0.951841	HA 0.909774
Update 841	TP -799.430395	HP -177.606387	TA 0.959396	HA 0.924812
Update 846	TP -799.357344	HP -177.621018	TA 0.959396	HA 0.924812
Update 851	TP -799.357549	HP -177.620968	TA 0.959396	HA 0.924812
Update 856	TP -765.013131	HP -161.651700	TA 0.954674	HA 0.932331
Update 861	TP -765.013131	HP -161.651700	TA 0.954674	HA 0.932331
Update 866	TP -765.013131	HP -161.651700	TA 0.954674	HA 0.932331
Update 871	TP -765.013131	HP -161.651700	TA 0.954674	HA 0.932331
Update 876	TP -765.013133	HP -161.651700	TA 0.954674	HA 0.932331
Update 881	TP -765.013133	HP -161.651700	TA 0.954674	HA 0.932331
Update 886	TP -785.659940	HP -160.382029	TA 0.956563	HA 0.939850
Update 891	TP -785.659941	HP -160.382029	TA 0.956563	HA 0.939850
Update 896	TP -785.659939	HP -160.382029	TA 0.956563	HA 0.939850
Update 901	TP -785.659938	HP -160.382029	TA 0.956563	HA 0.939850
Update 906	TP -785.659924	HP -160.382029	TA 0.956563	HA 0.939850
Update 911	TP -785.659922	HP -160.382029	TA 0.956563	HA 0.939850
Update 916	TP -1018.583795	HP -158.979974	TA 0.941454	HA 0.932331
Update 921	TP -1018.583795	HP -158.979974	TA 0.941454	HA 0.932331
Update 926	TP -794.278767	HP -144.121363	TA 0.955619	HA 0.924812
Update 931	TP -794.278765	HP -144.121364	TA 0.955619	HA 0.924812
Update 936	TP -794.278765	HP -144.121364	TA 0.955619	HA 0.924812
Update 941	TP -908.750851	HP -203.596866	TA 0.949008	HA 0.917293
Update 946	TP -908.750847	HP -203.596866	TA 0.949008	HA 0.917293
Update 951	TP -908.750845	HP -203.596866	TA 0.949008	HA 0.917293
Update 956	TP -908.750845	HP -203.596866	TA 0.949008	HA 0.917293
Update 961	TP -677.269665	HP -149.451227	TA 0.963173	HA 0.924812
Update 966	TP -677.269664	HP -149.451227	TA 0.963173	HA 0.924812
Update 971	TP -677.269664	HP -149.451227	TA 0.963173	HA 0.924812
Update 976	TP -656.613154	HP -147.862822	TA 0.962229	HA 0.939850
Update 981	TP -656.613152	HP -147.862822	TA 0.962229	HA 0.939850
Update 986	TP -715.278793	HP -163.743481	TA 0.963173	HA 0.917293
Update 991	TP -715.278792	HP -163.743480	TA 0.963173	HA 0.917293
Update 996	TP -715.278792	HP -163.743480	TA 0.963173	HA 0.917293
Update 1001	TP -715.278800	HP -163.743483	TA 0.963173	HA 0.917293
Update 1006	TP -715.278800	HP -163.743482	TA 0.963173	HA 0.917293
Update 1011	TP -709.205141	HP -175.627483	TA 0.959396	HA 0.917293
Update 1016	TP -709.205141	HP -175.627484	TA 0.959396	HA 0.917293
Update 1021	TP -707.603815	HP -188.850999	TA 0.959396	HA 0.917293
Update 1026	TP -707.603817	HP -188.850999	TA 0.959396	HA 0.917293
Update 1031	TP -745.232462	HP -191.731477	TA 0.957507	HA 0.917293
Update 1036	TP -745.232462	HP -191.731477	TA 0.957507	HA 0.917293
Update 1041	TP -745.232460	HP -191.731477	TA 0.957507	HA 0.917293
Update 1046	TP -745.232456	HP -191.731477	TA 0.957507	HA 0.917293
Update 1051	TP -872.683750	HP -221.186029	TA 0.951841	HA 0.894737
Update 1056	TP -872.683736	HP -221.186024	TA 0.951841	HA 0.894737
